ID,Default,Loan_type,Gender,Age,Degree,Income,Credit_score,Loan_length,Signers,Citizenship
1436,0,Car ,Female,50,College ,102080,647,2,2,Citizen    
1437,0,Car ,Female,39,HS      ,94158,625,1,2,Citizen    
1438,0,Home,Male  ,38,HS      ,74191,590,4,2,Citizen    
1439,0,Car ,Female,56,HS      ,91160,609,2,2,Citizen    
1440,0,Car ,Female,48,College ,115603,716,1,1,Citizen    
1441,0,Home,Male  ,36,HS      ,95741,561,8,2,Citizen    
1442,0,Home,Female,47,College ,140500,596,8,2,Citizen    
1443,0,Home,Male  ,41,HS      ,48845,585,4,2,Citizen    
1444,0,Home,Female,41,HS      ,96136,698,5,2,Citizen    
1445,0,Car ,Female,48,College ,98837,630,0,2,Citizen    
1446,0,Home,Male  ,34,HS      ,96090,653,6,2,Citizen    
1447,0,Home,Female,39,College ,102706,672,9,2,Citizen    
1448,0,Car ,Male  ,51,HS      ,99280,644,2,2,Citizen    
1449,0,Home,Male  ,40,HS      ,97336,625,7,1,Citizen    
1450,0,Home,Male  ,45,HS      ,89471,556,8,2,Citizen    
1451,1,Car ,Male  ,43,HS      ,118176,662,0,2,Citizen    
1452,0,Home,Male  ,30,HS      ,77826,504,1,2,Citizen    
1453,0,Car ,Female,38,HS      ,100483,565,1,2,Citizen    
1454,0,Car ,Female,38,College ,99351,720,1,1,Citizen    
1455,0,Home,Female,52,College ,88594,664,12,2,Citizen    
1456,0,Home,Male  ,32,College ,104079,620,6,2,Citizen    
1457,0,Car ,Female,47,College ,125746,666,3,2,Citizen    
1458,0,Car ,Female,45,HS      ,83183,557,0,2,Citizen    
1459,0,Home,Male  ,47,HS      ,91547,558,6,2,Citizen    
1460,0,Car ,Male  ,41,College ,78343,592,2,2,Citizen    
1461,0,Home,Male  ,41,HS      ,96956,647,5,2,Citizen    
1462,0,Home,Male  ,32,Graduate,89250,590,10,2,Citizen    
1463,0,Car ,Male  ,48,College ,104672,547,3,2,Citizen    
1464,0,Car ,Male  ,39,HS      ,98653,607,0,2,Citizen    
1465,0,Car ,Female,49,HS      ,100434,803,0,1,Citizen    
1466,0,Car ,Male  ,35,HS      ,94903,532,0,2,Citizen    
1467,1,Car ,Female,44,Graduate,109812,645,1,2,Citizen    
1468,0,Home,Male  ,37,College ,103659,667,11,2,Citizen    
1469,0,Car ,Male  ,36,HS      ,77129,583,1,1,Citizen    
1470,0,Car ,Female,46,College ,122099,730,3,2,Citizen    
1471,0,Car ,Female,58,Graduate,103473,611,3,2,Citizen    
1472,0,Home,Male  ,47,College ,119675,679,9,2,Citizen    
1473,0,Car ,Female,41,HS      ,98479,643,0,2,Citizen    
1474,0,Home,Male  ,39,HS      ,102854,548,12,1,Citizen    
1475,0,Home,Male  ,38,HS      ,88140,643,5,2,Citizen    
1476,0,Home,Male  ,40,College ,92335,746,7,2,Citizen    
1477,0,Car ,Male  ,52,College ,95952,533,1,2,Citizen    
1478,0,Car ,Male  ,45,HS      ,88037,560,0,2,Citizen    
1479,0,Car ,Male  ,56,HS      ,129745,704,3,1,Citizen    
1480,0,Home,Female,41,HS      ,75871,523,5,2,Citizen    
1481,0,Car ,Male  ,37,College ,89146,569,1,2,Citizen    
1482,0,Car ,Male  ,32,HS      ,95925,647,0,2,Citizen    
1483,0,Car ,Male  ,39,College ,71351,469,2,2,Citizen    
1484,0,Car ,Male  ,43,HS      ,113472,658,3,1,Citizen    
1485,1,Car ,Male  ,28,HS      ,104058,565,0,2,Citizen    
1486,0,Car ,Male  ,48,College ,80817,624,2,2,Citizen    
1487,0,Home,Female,43,HS      ,106131,630,7,2,Citizen    
1488,0,Car ,Female,47,Graduate,104433,642,3,1,Non-citizen
1489,0,Car ,Male  ,41,HS      ,109859,695,0,2,Citizen    
1490,0,Home,Female,32,HS      ,87367,574,2,2,Citizen    
1491,0,Car ,Female,48,HS      ,88659,670,1,2,Citizen    
1492,0,Home,Male  ,35,HS      ,73591,606,9,2,Citizen    
1493,0,Home,Male  ,30,HS      ,64623,548,1,2,Citizen    
1494,0,Home,Male  ,46,HS      ,92017,755,6,2,Citizen    
1495,0,Car ,Female,41,HS      ,76749,659,0,2,Citizen    
1496,0,Car ,Female,49,HS      ,102137,556,0,2,Citizen    
1497,0,Home,Female,45,Graduate,72079,680,9,2,Citizen    
1498,0,Car ,Female,43,College ,74082,625,2,2,Citizen    
1499,0,Home,Female,38,College ,82836,636,8,2,Citizen    
1500,0,Car ,Male  ,42,HS      ,94505,596,1,1,Citizen    
1501,0,Car ,Female,46,HS      ,114567,732,0,2,Non-citizen
1502,0,Home,Female,30,HS      ,96044,685,7,2,Citizen    
1503,0,Car ,Female,48,HS      ,105119,657,1,2,Citizen    
1504,0,Home,Male  ,49,HS      ,97621,567,8,2,Citizen    
1505,0,Home,Female,38,College ,100057,636,3,2,Citizen    
1506,0,Car ,Male  ,43,HS      ,90159,647,1,2,Citizen    
1507,0,Home,Male  ,50,College ,97325,650,10,2,Citizen    
1508,0,Car ,Male  ,43,HS      ,107715,582,0,2,Citizen    
1509,0,Car ,Female,46,HS      ,95771,611,0,2,Citizen    
1510,0,Home,Female,45,HS      ,106319,548,6,2,Citizen    
1511,0,Car ,Male  ,42,HS      ,100389,568,2,2,Citizen    
1512,0,Car ,Female,29,HS      ,114142,554,1,2,Citizen    
1513,1,Car ,Female,46,HS      ,90209,771,2,1,Citizen    
1514,0,Car ,Male  ,44,HS      ,79919,656,0,2,Citizen    
1515,0,Car ,Male  ,52,HS      ,110066,674,0,1,Citizen    
1516,0,Car ,Male  ,36,College ,90277,624,1,2,Citizen    
1517,0,Car ,Male  ,35,HS      ,66957,610,0,2,Citizen    
1518,0,Car ,Male  ,32,HS      ,67593,550,0,2,Citizen    
1519,0,Car ,Male  ,39,HS      ,81073,709,0,2,Citizen    
1520,0,Home,Male  ,35,HS      ,91087,632,6,2,Citizen    
1521,0,Car ,Male  ,50,HS      ,133800,734,2,1,Citizen    
1522,1,Car ,Male  ,43,College ,96699,669,2,2,Citizen    
1523,0,Car ,Female,45,Graduate,76754,807,0,2,Citizen    
1524,0,Car ,Female,35,HS      ,92225,530,0,2,Citizen    
1525,0,Home,Male  ,40,HS      ,88871,592,1,2,Citizen    
1526,0,Car ,Female,38,College ,89829,615,1,2,Citizen    
1527,0,Car ,Female,48,College ,119714,632,1,1,Citizen    
1528,1,Car ,Female,43,Graduate,82369,587,2,2,Citizen    
1529,0,Car ,Female,54,College ,119961,700,3,1,Citizen    
1530,0,Car ,Female,45,HS      ,121139,665,0,2,Citizen    
1531,0,Car ,Male  ,39,HS      ,105730,558,1,2,Citizen    
1532,0,Home,Male  ,41,College ,83603,606,8,2,Citizen    
1533,0,Car ,Female,39,HS      ,93060,578,0,2,Citizen    
1534,0,Car ,Female,32,HS      ,64940,604,0,2,Citizen    
1535,0,Home,Male  ,46,HS      ,76618,532,8,2,Citizen    
1536,0,Car ,Male  ,45,College ,117169,646,2,2,Citizen    
1537,0,Car ,Male  ,49,College ,93156,654,2,1,Non-citizen
1538,0,Home,Female,49,HS      ,96732,558,7,2,Citizen    
1539,0,Home,Male  ,39,HS      ,78664,578,11,2,Citizen    
1540,1,Car ,Male  ,44,HS      ,90906,718,1,2,Citizen    
1541,0,Car ,Male  ,38,College ,98914,710,2,2,Citizen    
1542,0,Car ,Male  ,35,HS      ,98805,582,2,2,Citizen    
1543,0,Car ,Female,48,HS      ,104461,629,1,2,Citizen    
1544,1,Car ,Female,55,College ,120422,770,2,2,Citizen    
1545,0,Home,Male  ,38,HS      ,83760,609,3,2,Citizen    
1546,0,Car ,Male  ,39,College ,87377,498,0,2,Citizen    
1547,0,Home,Male  ,37,HS      ,82267,486,6,2,Citizen    
1548,0,Car ,Male  ,38,HS      ,87259,544,0,2,Citizen    
1549,0,Car ,Male  ,49,HS      ,99188,647,0,2,Citizen    
1550,0,Home,Male  ,41,HS      ,107508,588,9,2,Citizen    
1551,0,Car ,Male  ,40,HS      ,95976,591,2,2,Citizen    
1552,0,Home,Male  ,46,HS      ,108251,677,8,2,Citizen    
1553,0,Home,Male  ,44,HS      ,90107,576,12,2,Citizen    
1554,0,Car ,Female,38,HS      ,124918,502,2,2,Citizen    
1555,0,Home,Female,28,HS      ,81821,671,4,2,Citizen    
1556,0,Home,Male  ,36,College ,76718,572,4,2,Citizen    
1557,0,Car ,Female,48,HS      ,83503,713,0,1,Citizen    
1558,1,Car ,Female,41,College ,118979,672,2,2,Citizen    
1559,0,Car ,Female,31,College ,112651,537,0,2,Citizen    
1560,0,Car ,Male  ,45,College ,118572,614,3,2,Citizen    
1561,0,Car ,Female,33,College ,89101,598,1,2,Citizen    
1562,0,Home,Male  ,45,HS      ,89332,501,6,2,Citizen    
1563,0,Home,Male  ,32,HS      ,105637,493,7,2,Citizen    
1564,0,Car ,Female,36,HS      ,109389,611,0,2,Citizen    
1565,1,Car ,Male  ,41,Graduate,93460,661,2,2,Citizen    
1566,0,Car ,Female,44,HS      ,99565,640,0,2,Citizen    
1567,0,Car ,Female,40,HS      ,81595,571,1,2,Citizen    
1568,1,Home,Male  ,34,College ,111179,568,10,2,Citizen    
1569,0,Car ,Female,41,HS      ,89810,482,0,1,Citizen    
1570,0,Home,Male  ,38,HS      ,81105,629,3,2,Citizen    
1571,0,Car ,Female,44,College ,96835,657,2,2,Citizen    
1572,0,Car ,Male  ,36,HS      ,80037,530,1,2,Citizen    
1574,0,Car ,Male  ,32,HS      ,85075,499,2,2,Citizen    
1575,0,Car ,Male  ,36,HS      ,74640,484,3,2,Citizen    
1576,0,Home,Female,40,HS      ,105960,610,3,2,Citizen    
1577,0,Car ,Male  ,44,HS      ,85190,585,2,2,Citizen    
1578,0,Car ,Male  ,45,Graduate,105227,630,2,2,Citizen    
1579,0,Home,Male  ,50,HS      ,78480,654,6,2,Citizen    
1580,0,Car ,Female,40,HS      ,73927,610,0,1,Citizen    
1581,0,Home,Female,39,College ,82744,631,2,2,Citizen    
1582,0,Home,Male  ,48,HS      ,107996,662,9,1,Citizen    
1583,0,Car ,Female,45,HS      ,115538,565,1,2,Citizen    
1584,0,Home,Female,31,HS      ,56456,485,4,2,Citizen    
1585,0,Car ,Female,44,Graduate,128996,631,3,1,Citizen    
1586,0,Car ,Female,51,College ,104009,671,3,2,Citizen    
1587,0,Car ,Female,54,College ,105630,729,2,2,Citizen    
1588,0,Car ,Male  ,34,College ,87161,573,0,2,Citizen    
1589,0,Car ,Female,35,HS      ,123648,610,2,2,Citizen    
1590,0,Home,Male  ,31,HS      ,101457,648,4,2,Citizen    
1591,0,Car ,Male  ,47,HS      ,93375,642,2,2,Citizen    
1592,0,Home,Male  ,50,College ,105507,669,6,2,Citizen    
1593,1,Car ,Female,42,Graduate,122608,625,2,2,Non-citizen
1594,0,Car ,Female,46,HS      ,98037,649,1,2,Citizen    
1595,0,Home,Female,43,HS      ,82209,713,9,1,Citizen    
1596,0,Car ,Male  ,44,HS      ,77005,597,0,2,Citizen    
1597,1,Car ,Male  ,43,HS      ,99622,677,0,2,Citizen    
1598,0,Car ,Female,46,HS      ,96656,597,2,2,Citizen    
1599,0,Home,Male  ,28,HS      ,94195,601,10,2,Citizen    
1600,0,Car ,Male  ,49,College ,82949,603,1,2,Citizen    
1601,0,Car ,Male  ,41,HS      ,82770,692,2,2,Citizen    
1602,0,Car ,Male  ,38,HS      ,67675,643,0,2,Citizen    
1603,0,Home,Male  ,35,HS      ,69371,442,5,2,Citizen    
1604,0,Car ,Male  ,51,Graduate,95163,599,2,2,Citizen    
1605,1,Car ,Male  ,35,HS      ,104294,573,2,2,Citizen    
1606,0,Car ,Female,48,College ,109865,601,2,2,Citizen    
1607,0,Home,Male  ,42,HS      ,82195,555,5,2,Citizen    
1608,0,Car ,Male  ,45,College ,82905,620,3,2,Citizen    
1609,1,Car ,Male  ,37,HS      ,114525,670,2,2,Non-citizen
1610,0,Home,Male  ,44,HS      ,94067,627,6,2,Citizen    
1611,0,Home,Female,29,HS      ,95390,563,4,2,Citizen    
1612,0,Car ,Male  ,30,HS      ,72457,619,2,2,Citizen    
1613,0,Home,Male  ,43,HS      ,84328,561,7,2,Citizen    
1614,0,Car ,Male  ,44,College ,99815,646,1,2,Citizen    
1615,0,Car ,Female,50,HS      ,89066,623,1,2,Citizen    
1616,0,Car ,Male  ,35,HS      ,92274,505,2,2,Citizen    
1617,0,Car ,Male  ,31,College ,94679,611,1,2,Citizen    
1618,0,Home,Male  ,42,HS      ,75713,544,6,2,Citizen    
1619,0,Car ,Female,46,Graduate,88604,660,2,1,Citizen    
1620,0,Home,Male  ,43,HS      ,80099,595,2,2,Citizen    
1621,0,Home,Male  ,46,HS      ,83367,583,3,2,Citizen    
1622,0,Home,Male  ,28,HS      ,47993,540,6,2,Citizen    
1623,0,Home,Male  ,41,HS      ,62884,550,10,2,Citizen    
1624,0,Car ,Male  ,37,College ,99426,613,2,2,Citizen    
1625,0,Home,Male  ,48,HS      ,110506,648,9,2,Citizen    
1626,0,Car ,Female,44,HS      ,93393,621,1,2,Non-citizen
1627,0,Car ,Female,43,College ,104777,684,0,2,Non-citizen
1628,0,Car ,Female,41,HS      ,93728,541,0,2,Citizen    
1629,0,Home,Male  ,31,HS      ,108350,596,5,2,Citizen    
1630,0,Home,Male  ,39,HS      ,86363,575,4,2,Citizen    
1631,0,Car ,Male  ,39,College ,106875,524,3,2,Citizen    
1632,0,Car ,Female,42,HS      ,102575,639,0,2,Citizen    
1633,0,Car ,Male  ,45,HS      ,124210,569,2,2,Citizen    
1634,0,Car ,Female,48,HS      ,107807,598,2,2,Citizen    
1635,0,Car ,Female,51,College ,89052,558,2,2,Citizen    
1636,0,Car ,Female,49,College ,121354,610,2,2,Citizen    
1637,0,Home,Male  ,50,HS      ,103021,626,5,2,Citizen    
1638,0,Car ,Female,48,HS      ,131116,663,2,1,Citizen    
1639,0,Car ,Male  ,35,HS      ,84424,573,0,2,Citizen    
1640,0,Car ,Male  ,38,HS      ,90043,478,2,2,Citizen    
1641,1,Car ,Female,43,College ,91930,688,2,2,Citizen    
1642,0,Home,Male  ,38,College ,98967,638,7,2,Citizen    
1643,0,Car ,Male  ,42,HS      ,77620,548,0,2,Citizen    
1644,0,Car ,Male  ,41,HS      ,93377,621,0,2,Citizen    
1645,0,Car ,Male  ,52,HS      ,68108,640,2,2,Citizen    
1646,0,Car ,Male  ,47,College ,84802,688,0,2,Citizen    
1647,0,Car ,Male  ,45,College ,85276,543,1,2,Citizen    
1648,0,Home,Male  ,47,College ,106771,582,12,2,Citizen    
1649,1,Car ,Male  ,43,HS      ,121809,659,1,2,Citizen    
1650,0,Car ,Female,53,HS      ,114260,588,1,2,Citizen    
1651,0,Car ,Female,38,College ,116818,635,0,2,Citizen    
1652,0,Car ,Male  ,49,HS      ,110881,588,0,2,Citizen    
1653,0,Car ,Female,43,College ,113168,632,0,2,Citizen    
1654,0,Car ,Male  ,29,HS      ,81855,683,0,2,Citizen    
1655,0,Car ,Female,48,College ,98551,632,0,2,Citizen    
1656,0,Car ,Male  ,41,HS      ,56519,584,0,2,Citizen    
1657,0,Car ,Female,31,HS      ,87574,565,2,2,Citizen    
1658,0,Car ,Male  ,40,College ,89498,586,2,2,Citizen    
1659,0,Home,Male  ,49,HS      ,87332,528,8,2,Citizen    
1660,0,Car ,Male  ,43,HS      ,84456,559,0,2,Citizen    
1661,0,Car ,Female,35,College ,103033,564,2,2,Citizen    
1662,1,Car ,Female,50,College ,118983,727,2,2,Non-citizen
1663,1,Car ,Female,46,Graduate,111791,755,0,2,Citizen    
1664,1,Car ,Female,42,College ,100525,623,1,2,Citizen    
1665,0,Car ,Male  ,38,HS      ,73485,521,2,2,Citizen    
1666,0,Home,Male  ,36,HS      ,108650,534,6,2,Citizen    
1667,1,Home,Female,42,College ,115102,631,4,2,Citizen    
1668,0,Car ,Male  ,45,HS      ,114505,485,1,2,Citizen    
1669,0,Home,Female,41,HS      ,90726,605,3,2,Citizen    
1670,0,Home,Male  ,31,HS      ,78283,533,4,2,Citizen    
1671,0,Car ,Female,47,College ,98294,608,0,2,Citizen    
1672,0,Car ,Male  ,51,Graduate,114126,689,2,2,Citizen    
1673,0,Car ,Male  ,38,HS      ,97889,671,1,2,Citizen    
1674,0,Car ,Female,53,College ,118144,577,2,2,Citizen    
1675,0,Car ,Male  ,41,College ,93172,641,3,2,Citizen    
1676,0,Home,Male  ,33,HS      ,74023,542,4,2,Citizen    
1677,0,Home,Female,35,HS      ,74771,474,0,2,Citizen    
1678,0,Home,Male  ,43,HS      ,86215,512,4,2,Citizen    
1679,0,Home,Male  ,46,HS      ,87789,500,9,2,Citizen    
1680,0,Home,Female,36,College ,97590,567,5,2,Citizen    
1681,0,Home,Female,31,HS      ,90975,555,4,2,Citizen    
1682,0,Home,Male  ,33,HS      ,81043,596,1,2,Citizen    
1683,0,Car ,Male  ,39,College ,67291,517,0,2,Citizen    
1684,0,Car ,Male  ,44,HS      ,96634,599,3,2,Citizen    
1685,0,Car ,Female,53,HS      ,78733,632,1,1,Citizen    
1686,0,Car ,Female,40,HS      ,78850,573,1,2,Citizen    
1687,0,Car ,Male  ,33,College ,100338,546,1,2,Citizen    
1688,0,Car ,Male  ,45,HS      ,100326,665,2,2,Citizen    
1689,0,Home,Male  ,42,HS      ,76288,592,6,2,Citizen    
1690,0,Car ,Male  ,46,HS      ,83441,575,2,2,Citizen    
1691,0,Car ,Female,40,HS      ,83243,542,0,2,Citizen    
1692,0,Home,Male  ,44,HS      ,91509,607,2,2,Citizen    
1693,0,Home,Male  ,35,HS      ,51474,550,5,2,Citizen    
1694,0,Home,Male  ,29,HS      ,84992,520,4,2,Citizen    
1695,0,Car ,Female,42,Graduate,117096,580,2,2,Citizen    
1696,0,Home,Female,37,HS      ,96354,570,6,2,Citizen    
1697,0,Car ,Female,35,Graduate,86397,734,0,2,Non-citizen
1698,1,Car ,Female,40,HS      ,117167,599,0,2,Citizen    
1699,0,Home,Male  ,36,HS      ,72600,630,4,2,Citizen    
1700,0,Home,Male  ,44,HS      ,87353,682,4,2,Citizen    
1701,0,Car ,Male  ,50,HS      ,103637,595,1,2,Citizen    
1702,0,Car ,Male  ,54,HS      ,109762,632,2,2,Citizen    
1703,0,Car ,Female,44,College ,79593,656,1,2,Citizen    
1705,0,Car ,Male  ,47,HS      ,93565,677,2,1,Citizen    
1706,0,Car ,Female,35,HS      ,91910,583,1,2,Citizen    
1707,0,Car ,Male  ,47,College ,94717,570,2,2,Citizen    
1708,0,Car ,Male  ,47,College ,88681,627,2,1,Citizen    
1709,0,Home,Male  ,37,HS      ,74640,592,5,2,Citizen    
1710,0,Car ,Female,45,HS      ,76359,545,2,2,Citizen    
1711,0,Home,Female,43,HS      ,103942,579,3,2,Citizen    
1712,0,Home,Male  ,49,College ,113663,603,11,2,Citizen    
1713,0,Home,Female,48,HS      ,100789,695,6,2,Citizen    
1714,0,Home,Female,34,HS      ,87558,616,4,2,Citizen    
1715,0,Home,Male  ,40,HS      ,84428,596,5,2,Citizen    
1716,0,Car ,Female,49,HS      ,105644,533,0,2,Citizen    
1717,0,Home,Female,57,HS      ,102853,679,5,2,Citizen    
1718,0,Home,Male  ,49,HS      ,74179,531,6,2,Citizen    
1719,0,Home,Male  ,39,HS      ,92994,576,7,2,Citizen    
1720,0,Car ,Female,51,College ,111811,712,1,1,Non-citizen
1721,0,Car ,Male  ,45,HS      ,105904,584,0,2,Citizen    
1722,0,Car ,Female,45,College ,86517,691,1,2,Citizen    
1723,0,Car ,Female,48,College ,100247,702,0,2,Citizen    
1724,0,Home,Male  ,40,HS      ,91295,673,7,2,Citizen    
1725,0,Car ,Male  ,38,HS      ,80159,638,2,2,Citizen    
1726,0,Car ,Female,44,HS      ,74338,568,1,2,Citizen    
1727,0,Home,Male  ,53,HS      ,92428,602,6,2,Citizen    
1728,0,Home,Male  ,37,HS      ,103558,629,7,2,Citizen    
1729,1,Car ,Female,49,College ,87829,679,3,2,Citizen    
1730,0,Home,Female,40,HS      ,107633,564,6,2,Citizen    
1731,0,Car ,Male  ,45,College ,82533,573,1,2,Citizen    
1732,0,Home,Male  ,36,HS      ,86592,538,7,2,Citizen    
1733,0,Car ,Male  ,47,HS      ,101888,620,0,2,Citizen    
1734,0,Home,Male  ,58,HS      ,102651,571,5,2,Citizen    
1735,0,Car ,Female,33,College ,102805,713,0,1,Citizen    
1736,0,Car ,Male  ,38,HS      ,86680,588,0,2,Citizen    
1737,0,Car ,Male  ,42,HS      ,79449,665,0,2,Citizen    
1738,0,Car ,Male  ,51,HS      ,103838,573,3,2,Citizen    
1739,0,Car ,Female,35,College ,107172,626,0,2,Citizen    
1740,0,Home,Male  ,38,College ,119864,568,10,2,Citizen    
1741,0,Home,Female,50,College ,107202,499,8,2,Citizen    
1742,0,Home,Male  ,30,HS      ,84913,528,4,2,Citizen    
1743,0,Home,Female,44,HS      ,105181,671,11,2,Citizen    
1744,1,Car ,Male  ,42,HS      ,70100,618,0,2,Citizen    
1745,0,Home,Male  ,31,HS      ,99851,611,3,2,Citizen    
1746,1,Car ,Male  ,50,College ,135228,617,1,2,Citizen    
1747,0,Car ,Female,44,Graduate,111580,697,1,2,Non-citizen
1748,0,Car ,Male  ,51,College ,105432,512,2,2,Citizen    
1749,1,Car ,Male  ,41,HS      ,97953,711,2,2,Citizen    
1750,0,Home,Female,40,HS      ,93427,573,5,2,Citizen    
1751,0,Car ,Male  ,53,HS      ,96759,642,3,2,Citizen    
1752,1,Car ,Male  ,45,College ,151256,664,2,2,Non-citizen
1753,0,Car ,Female,37,HS      ,101531,593,2,2,Citizen    
1754,0,Home,Male  ,34,HS      ,64524,529,2,2,Citizen    
1755,0,Home,Male  ,47,HS      ,66407,620,11,2,Citizen    
1756,0,Car ,Female,51,College ,111284,752,3,1,Citizen    
1757,0,Home,Female,60,College ,84774,611,10,2,Citizen    
1758,1,Car ,Male  ,34,HS      ,77093,617,0,2,Citizen    
1759,0,Car ,Male  ,44,HS      ,101146,635,0,2,Citizen    
1760,0,Car ,Female,44,HS      ,90215,676,1,2,Citizen    
1761,0,Car ,Male  ,41,HS      ,105565,558,1,2,Citizen    
1762,0,Car ,Female,47,HS      ,119917,609,0,2,Citizen    
1763,0,Home,Female,29,HS      ,96724,631,3,2,Citizen    
1764,0,Car ,Male  ,36,HS      ,101002,478,0,2,Citizen    
1765,0,Home,Female,42,College ,99114,679,9,2,Citizen    
1766,0,Car ,Female,48,HS      ,96197,604,3,2,Citizen    
1767,0,Car ,Female,48,HS      ,96705,638,1,2,Citizen    
1768,0,Home,Male  ,39,HS      ,99951,566,1,2,Citizen    
1769,0,Car ,Male  ,42,HS      ,87793,643,0,2,Citizen    
1770,0,Car ,Female,45,HS      ,99817,641,0,2,Citizen    
1771,0,Car ,Female,38,HS      ,104703,610,0,2,Citizen    
1772,0,Home,Male  ,42,HS      ,79232,658,10,2,Citizen    
1773,0,Car ,Male  ,47,College ,84761,682,1,2,Citizen    
1774,0,Car ,Male  ,43,HS      ,90232,596,0,2,Citizen    
1775,0,Car ,Male  ,36,College ,82784,566,3,2,Citizen    
1776,0,Car ,Female,53,HS      ,133991,638,2,2,Citizen    
1777,0,Car ,Female,42,College ,62840,568,1,2,Citizen    
1778,0,Home,Male  ,40,HS      ,94869,675,5,2,Citizen    
1779,0,Home,Female,46,College ,105734,601,5,2,Citizen    
1780,0,Car ,Female,48,Graduate,106017,671,2,2,Citizen    
1781,0,Car ,Male  ,36,College ,93780,557,1,2,Citizen    
1782,1,Car ,Female,49,Graduate,124194,684,2,2,Non-citizen
1783,0,Car ,Male  ,40,HS      ,94936,538,0,2,Citizen    
1784,0,Car ,Female,45,College ,119962,697,1,2,Citizen    
1785,0,Home,Male  ,28,HS      ,79889,536,0,2,Citizen    
1786,0,Car ,Male  ,48,HS      ,94249,678,2,2,Citizen    
1787,0,Car ,Female,47,HS      ,70257,570,0,2,Citizen    
1788,0,Car ,Male  ,43,HS      ,92998,593,2,2,Citizen    
1789,0,Car ,Male  ,46,College ,96985,651,2,1,Citizen    
1790,0,Car ,Male  ,43,HS      ,86817,505,2,2,Citizen    
1791,0,Car ,Male  ,39,HS      ,116109,615,0,2,Citizen    
1792,0,Home,Male  ,48,HS      ,73439,610,4,2,Citizen    
1793,0,Car ,Male  ,39,HS      ,75689,646,0,2,Citizen    
1794,0,Home,Male  ,37,HS      ,71075,544,6,2,Citizen    
1795,0,Car ,Female,48,College ,82144,712,2,1,Citizen    
1797,0,Car ,Male  ,38,HS      ,116117,570,0,2,Citizen    
1798,0,Car ,Male  ,46,HS      ,96381,694,2,2,Citizen    
1799,0,Car ,Male  ,37,HS      ,92082,462,1,2,Citizen    
1800,0,Home,Male  ,44,HS      ,63415,523,10,2,Citizen    
1801,0,Car ,Female,46,College ,84926,539,1,2,Citizen    
1802,0,Home,Male  ,43,HS      ,76149,583,1,2,Citizen    
1803,0,Car ,Female,57,College ,148406,697,2,1,Citizen    
1804,0,Home,Male  ,48,HS      ,105869,691,9,2,Citizen    
1805,0,Home,Female,45,HS      ,95250,638,4,2,Citizen    
1806,0,Car ,Male  ,44,HS      ,120244,604,0,2,Citizen    
1807,0,Car ,Female,35,College ,111488,635,1,2,Non-citizen
1808,1,Car ,Female,51,HS      ,99260,679,2,2,Citizen    
1809,0,Car ,Female,43,Graduate,125587,633,2,2,Citizen    
1810,0,Car ,Male  ,44,HS      ,103917,614,0,2,Citizen    
1811,1,Car ,Male  ,46,HS      ,113640,634,1,2,Citizen    
1812,0,Car ,Male  ,41,HS      ,84355,601,0,2,Citizen    
1813,0,Car ,Male  ,40,HS      ,115403,476,3,1,Citizen    
1814,0,Car ,Male  ,35,HS      ,117315,575,2,2,Citizen    
1815,0,Car ,Female,41,HS      ,81854,598,2,2,Citizen    
1816,0,Car ,Male  ,26,HS      ,87296,569,0,2,Citizen    
